Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
28686959,Based on a True Story: A Memoir,Norm Macdonald,"Macdonald, Norm",,"=""0812993624""","=""9780812993622""",0,4.03,Random House,Hardcover,256,2016,2016,2025/05/25,2025/05/16,,,read,,,,1,0
32650,The Return of the Native,Thomas Hardy,"Hardy, Thomas",Alexander Theroux,"=""037575718X""","=""9780375757181""",0,3.88,Random House Publishing Group,Paperback,426,2001,1878,,2025/05/19,to-read,to-read (#298),to-read,,,,0,0
37508405,"Trip: Psychedelics, Alienation, and Change",Tao Lin,"Lin, Tao",,"=""1101974516""","=""9781101974513""",4,3.77,Vintage,Paperback,320,2018,2018,2025/05/16,2025/05/16,,,read,"strange, hypnotic, paranoid, probably too close to home in certain places — like a funhouse mirror, Lin's neuroses seem like cousins of mine — much to metabolize",,,1,0
24965,Fear and Trembling,Søren Kierkegaard,"Kierkegaard, Søren",Alastair Hannay,"=""0143037579""","=""9780143037576""",0,4.00,Penguin Books,Paperback,152,2006,1843,,2025/05/12,to-read,to-read (#297),to-read,,,,0,0
250024,The City and the Stars,Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",0,4.07,Gollancz,Paperback,255,2001,1956,,2025/05/10,to-read,to-read (#296),to-read,,,,0,0
30741918,The Museum of Modern Love,Heather     Rose,"Rose, Heather",,"=""1760291862""","=""9781760291860""",0,3.90,Allen & Unwin,Paperback,296,2016,2018,,2025/05/05,to-read,to-read (#295),to-read,,,,0,0
11230,The Bell,Iris Murdoch,"Murdoch, Iris",A.S. Byatt,"=""0141186690""","=""9780141186696""",5,3.93,Penguin,Paperback,296,2001,1958,2025/05/03,2025/05/03,,,read,"Iris Murdoch's writing is lucid, intelligent, and pretty. Deeply impressed by how she switches between the perspectives of her three core characters while maintaining a coherent underlying voice, and constantly raising the stakes. Masterful stuff. One of those books where, if you described it to me by its premise I probably wouldn't have much interest, but the whole thing feels so intensely alive—born of such compassion and humour and wit—that it's a thrill to read. God I love books",,,1,0
2666,The Bonfire of the Vanities,Tom Wolfe,"Wolfe, Tom",,"=""""","=""""",0,3.93,Dial Press Trade Paperback,Paperback,690,2001,1987,,2025/04/29,to-read,to-read (#294),to-read,,,,0,0
414999,Childhood’s End,Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",0,4.12,Del Rey Books,Mass Market Paperback,224,1987,1953,,2025/04/23,to-read,to-read (#293),to-read,,,,0,0
557658,The Anatomy of Melancholy,Robert  Burton,"Burton, Robert","Holbrook Jackson, William H. Gass","=""0940322668""","=""9780940322660""",0,4.10,New York Review Books,Paperback,1392,2001,1621,,2025/04/22,to-read,to-read (#292),to-read,,,,0,0
207294076,Erasing History: How Fascists Rewrite the Past to Control the Future,Jason F. Stanley,"Stanley, Jason F.",,"=""1668056917""","=""9781668056912""",0,4.29,Atria/One Signal Publishers,Hardcover,256,2024,2024,,2025/04/18,to-read,to-read (#291),to-read,,,,0,0
25773742,The Living Mountain,Nan Shepherd,"Shepherd, Nan",Robert Macfarlane,"=""""","=""""",0,4.27,Canongate Books,Paperback,157,2011,1977,,2025/04/16,to-read,to-read (#290),to-read,,,,0,0
34234631,Mr Salary,Sally Rooney,"Rooney, Sally",,"=""0571351956""","=""9780571351954""",0,3.73,Faber & Faber,Paperback,33,2019,2016,,2025/04/14,to-read,to-read (#289),to-read,,,,0,0
46018820,Sphere,Michael Crichton,"Crichton, Michael",,"=""0330301276""","=""9780330301275""",0,3.84,Pan Books,Paperback,385,1988,1987,,2025/04/14,to-read,to-read (#288),to-read,,,,0,0
6670287,The Collected Stories of Lydia Davis,Lydia Davis,"Davis, Lydia",,"=""0374270600""","=""9780374270605""",0,4.23,"Farrar, Straus and Giroux",Hardcover,733,2009,2009,,2025/04/11,to-read,to-read (#287),to-read,,,,0,0
223436601,"Careless People: A Cautionary Tale of Power, Greed, and Lost Idealism",Sarah Wynn-Williams,"Wynn-Williams, Sarah",,"=""1250391237""","=""9781250391230""",0,4.14,Flatiron Books,Hardcover,382,2025,2025,,2025/04/11,to-read,to-read (#286),to-read,,,,0,0
220341389,Everything Is Tuberculosis: The History and Persistence of Our Deadliest Infection,John Green,"Green, John",,"=""0525556575""","=""9780525556572""",0,4.35,Crash Course Books,Hardcover,198,2025,2025,,2025/04/11,to-read,to-read (#285),to-read,,,,0,0
53487237,A Swim in a Pond in the Rain,George Saunders,"Saunders, George",,"=""1984856049""","=""9781984856043""",5,4.53,Random House,Kindle Edition,403,2021,2021,2025/04/09,2025/02/13,,,read,9/10,,,1,0
5947099,Memories of My Melancholy Whores (Vintage International),Gabriel García Márquez,"Márquez, Gabriel García",Edith Grossman,"=""1400095948""","=""9781400095940""",0,3.58,Vintage,Paperback,115,2006,2004,,2025/04/01,to-read,to-read (#284),to-read,,,,0,0
23887,The Autumn of the Patriarch,Gabriel García Márquez,"Márquez, Gabriel García",Gregory Rabassa,"=""0060882867""","=""9780060882860""",0,3.86,Harper Perennial Modern Classics,Paperback,255,2006,1975,,2025/04/01,to-read,to-read (#283),to-read,,,,0,0
18386,The Death of Ivan Ilych,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude","=""""","=""""",0,4.14,Waking Lion Press,Paperback,86,2006,1886,,2025/04/01,to-read,to-read (#282),to-read,,,,0,0
62030429,Mickey 7 (Mickey7 #1),Edward Ashton,"Ashton, Edward",Felix Mayer,"=""3641280540""","=""9783641280543""",0,3.78,Heyne Verlag,Kindle Edition,369,2022,2022,,2025/03/27,to-read,to-read (#281),to-read,,,,0,0
18521,A Room of One’s Own,Virginia Woolf,"Woolf, Virginia",,"=""""","=""""",0,4.22,Penguin Books,Paperback,112,2000,1929,,2025/03/23,to-read,to-read (#280),to-read,,,,0,0
54983,Oranges,John McPhee,"McPhee, John",,"=""0141182032""","=""9780141182032""",0,4.03,Penguin,Paperback,160,2000,1967,,2025/03/23,to-read,to-read (#279),to-read,,,,0,0
524116,Six Records of a Floating Life,Shěn Fù 沈復,"沈復, Shěn Fù","Leonard Pratt, Chiang Su-Hui","=""0140444297""","=""9780140444292""",0,3.82,Penguin Classics,Paperback,171,2004,1877,,2025/03/23,to-read,to-read (#278),to-read,,,,0,0
17245,Dracula,Bram Stoker,"Stoker, Bram","Rubén Toledo, Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",0,4.02,Norton,Paperback,488,1986,1897,,2025/03/22,to-read,to-read (#277),to-read,,,,0,0
434903,The Rings of Saturn,W.G. Sebald,"Sebald, W.G.",Michael Hulse,"=""0811214133""","=""9780811214131""",0,4.22,New Directions,Paperback,296,1999,1995,,2025/03/18,to-read,to-read (#276),to-read,,,,0,0
49634053,Radical Markets: Uprooting Capitalism and Democracy for a Just Society,Eric A. Posner,"Posner, Eric A.","E. Glen Weyl, Vitalik Buterin, Jaron Lanier","=""0691196974""","=""9780691196978""",0,3.95,Princeton University Press,Kindle Edition,383,2019,2018,,2025/03/11,to-read,to-read (#275),to-read,,,,0,0
15802693,Who Owns the Future?,Jaron Lanier,"Lanier, Jaron",,"=""""","=""9781451654967""",0,3.77,Simon & Schuster,Hardcover,367,2013,2013,,2025/03/11,to-read,to-read (#274),to-read,,,,0,0
34068514,Rise of the Machines: A Cybernetic History,Thomas Rid,"Rid, Thomas",,"=""0393354954""","=""9780393354959""",0,3.87,W. W. Norton & Company,Paperback,464,2017,2016,,2025/03/07,to-read,to-read (#273),to-read,,,,0,0
14276,"So Long, See You Tomorrow",William Maxwell,"Maxwell, William",,"=""1860464181""","=""9781860464188""",4,3.86,Harvill,Paperback,135,1998,1980,2025/03/06,2023/07/28,,,read,,,,1,0
18952341,"The Grace of Kings (The Dandelion Dynasty, #1)",Ken Liu,"Liu, Ken",,"=""1481424270""","=""9781481424271""",0,3.80,Saga Press,Hardcover,640,2015,2015,,2025/03/03,to-read,to-read (#272),to-read,,,,0,0
24885533,The Paper Menagerie and Other Stories,Ken Liu,"Liu, Ken",,"=""1481442546""","=""9781481442541""",0,4.35,Gallery / Saga Press,Hardcover,450,2016,2016,,2025/03/03,to-read,to-read (#271),to-read,,,,0,0
2141,In the Blink of an Eye: A Perspective on Film Editing,Walter Murch,"Murch, Walter",Francis Ford Coppola,"=""1879505622""","=""9781879505629""",0,4.21,Silman-James Press,Paperback,146,2001,1995,,2025/02/28,to-read,to-read (#270),to-read,,,,0,0
40081165,The Curse of Bigness: Antitrust in the New Gilded Age,Tim Wu,"Wu, Tim",,"=""0999745468""","=""9780999745465""",0,4.16,Columbia Global Reports,Paperback,154,2018,2018,,2025/02/23,to-read,to-read (#269),to-read,,,,0,0
198276006,I Cheerfully Refuse,Leif Enger,"Enger, Leif",,"=""0802162932""","=""9780802162939""",3,3.99,Grove Press,Hardcover,336,2024,2024,2025/02/23,2024/11/03,,,read,"Kind-hearted and compelling / evocative of the kinds of adventure books I'd read as a child, despite its realistic dystopian undertones / I don't think it quite ""lived up to its full potential""—it felt like it was going to provide something deeper than what it ultimately did, and I found myself frustrated with the protagonist's inconsistency of action—but all told I enjoyed my time with this quiet book, 7/10 would recommend if it sounds interesting to you",,,1,0
138505710,Doppelganger: A Trip into the Mirror World,Naomi Klein,"Klein, Naomi",,"=""0374610320""","=""9780374610326""",0,4.20,"Farrar, Straus and Giroux",Hardcover,416,2023,2023,,2025/02/17,to-read,to-read (#268),to-read,,,,0,0
58169,"Catching the Big Fish: Meditation, Consciousness, and Creativity",David  Lynch,"Lynch, David",,"=""1585425400""","=""9781585425402""",3,3.77,Tarcherperigee,Hardcover,181,2006,2006,,2025/01/16,,,read,,,,2,0
4711854,The Machine Stops,E.M. Forster,"Forster, E.M.",,"=""140990329X""","=""9781409903291""",4,4.07,Dodo Pr,Paperback,35,2008,1909,2025/02/11,2025/02/11,,,read,,,,1,0
199635125,Rejection,Tony Tulathimutte,"Tulathimutte, Tony",,"=""0063337878""","=""9780063337879""",4,3.78,William Morrow,Hardcover,272,2024,2024,2025/01/28,2025/01/20,,,read,,,,1,0
30688435,Exit West,Mohsin Hamid,"Hamid, Mohsin",,"=""0735212171""","=""9780735212176""",3,3.74,Riverhead Books,Hardcover,231,2017,2017,,2025/01/22,,,read,,,,1,0
57926088,Rhyme's Rooms: The Architecture of Poetry,Brad Leithauser,"Leithauser, Brad",,"=""0525655050""","=""9780525655053""",0,4.10,Knopf,Hardcover,368,2022,,,2025/01/21,to-read,to-read (#267),to-read,,,,0,0
42771901,How to Do Nothing: Resisting the Attention Economy,Jenny Odell,"Odell, Jenny",,"=""1612197493""","=""9781612197494""",0,3.66,Melville House,Hardcover,232,2019,2019,,2025/01/20,to-read,to-read (#266),to-read,,,,0,0
27826456,Solenoid,Mircea Cărtărescu,"Cărtărescu, Mircea",,"=""9735050595""","=""9789735050597""",0,4.25,Humanitas,Paperback,840,2015,2015,,2025/01/14,to-read,to-read (#265),to-read,,,,0,0
50088631,Hidden Valley Road: Inside the Mind of an American Family,Robert Kolker,"Kolker, Robert",,"=""038554376X""","=""9780385543767""",5,4.15,Doubleday ,Hardcover,377,2020,2020,2025/01/13,2025/01/02,,,read,,,,1,0
59900688,Solito,Javier Zamora,"Zamora, Javier",,"=""0593498062""","=""9780593498064""",0,4.48,Hogarth,Hardcover,384,2022,2022,,2025/01/10,to-read,to-read (#264),to-read,,,,0,0
123136728,Orbital,Samantha Harvey,"Harvey, Samantha",,"=""0802161545""","=""9780802161543""",0,3.49,Atlantic Monthly Press,Hardcover,224,2023,2023,,2025/01/09,to-read,to-read (#263),to-read,,,,0,0
18459913,Music at Midnight: The Life and Poetry of George Herbert,John Drury,"Drury, John",,"=""1846142482""","=""9781846142482""",0,4.22,Allen Lane,Hardcover,416,2013,2013,,2025/01/09,to-read,to-read (#262),to-read,,,,0,0
62039166,The Bee Sting,Paul Murray,"Murray, Paul",,"=""0374600309""","=""9780374600303""",0,3.88,"Farrar, Straus and Giroux",Hardcover,645,2023,2023,,2025/01/09,to-read,to-read (#261),to-read,,,,0,0
201608148,The Golden Road: How Ancient India Transformed the World,William Dalrymple,"Dalrymple, William",,"=""1639734147""","=""9781639734146""",0,4.13,Bloomsbury Publishing,Hardcover,425,2024,2024,,2025/01/03,to-read,to-read (#260),to-read,,,,0,0
6217,Kristin Lavransdatter,Sigrid Undset,"Undset, Sigrid","Brad Leithauser, Tiina Nunnally","=""0143039164""","=""9780143039167""",0,4.31,Penguin Books,Paperback,1144,2005,1920,,2024/12/31,to-read,to-read (#259),to-read,,,,0,0
87635,Confessions of an English Opium Eater,Thomas de Quincey,"Quincey, Thomas de",Barry Milligan,"=""""","=""""",0,3.29,Penguin Classics,Paperback,352,2003,1821,,2024/12/28,to-read,to-read (#258),to-read,,,,0,0
153425,Near to the Wild Heart,Clarice Lispector,"Lispector, Clarice",Giovanni Pontiero,"=""0811211401""","=""9780811211406""",4,4.02,New Directions,Paperback,192,1990,1943,2024/12/28,2024/10/21,,,read,,,,1,0
55145261,The Anthropocene Reviewed: Essays on a Human-Centered Planet,John Green,"Green, John",,"=""0525555218""","=""9780525555216""",4,4.35,Dutton,Hardcover,304,2021,2021,,2022/11/13,,,read,,,,1,0
315425,In Defense of Food: An Eater's Manifesto,Michael Pollan,"Pollan, Michael",,"=""1594201455""","=""9781594201455""",0,4.07,Penguin Press,Hardcover,205,2008,2008,,2024/12/08,to-read,to-read (#257),to-read,,,,0,0
21532793,War of the Foxes,Richard Siken,"Siken, Richard",,"=""1556594771""","=""9781556594779""",0,4.14,Copper Canyon Press,Paperback,49,2015,2015,,2024/11/27,to-read,to-read (#256),to-read,,,,0,0
52397,"Parable of the Sower (Earthseed, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446675504""","=""9780446675505""",0,4.19,Grand Central Publishing,Paperback,345,2000,1993,,2024/11/21,to-read,to-read (#255),to-read,,,,0,0
57698817,Philosophical Foundations of Climate Change Policy,Joseph Heath,"Heath, Joseph",,"=""0197567983""","=""9780197567982""",0,4.00,Oxford University Press,Hardcover,348,2021,,,2024/10/28,to-read,to-read (#254),to-read,,,,0,0
53283960,The Machinery of Government: Public Administration and the Liberal State,Joseph Heath,"Heath, Joseph",,"=""0197509614""","=""9780197509616""",0,4.32,Oxford University Press,Hardcover,440,2020,,,2024/10/28,to-read,to-read (#253),to-read,,,,0,0
438546,The Ruin of Kasch,Roberto Calasso,"Calasso, Roberto","William Weaver, Stephen Sartorelli","=""0674780299""","=""9780674780293""",0,4.03,Belknap Press,Paperback,400,1996,1983,,2024/10/25,to-read,to-read (#252),to-read,,,,0,0
153426,The Passion According to G.H.,Clarice Lispector,"Lispector, Clarice",Ronald W. Sousa,"=""0816617120""","=""9780816617128""",0,4.12,University of Minnesota Press,Paperback,173,1988,1964,,2024/10/21,to-read,to-read (#251),to-read,,,,0,0
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion,"Didion, Joan",John Leonard,"=""0307264874""","=""9780307264879""",0,4.43,Everyman's Library,Hardcover,1122,2006,2006,,2024/10/21,to-read,to-read (#250),to-read,,,,0,0
62069739,When We Cease to Understand the World,Benjamín Labatut,"Labatut, Benjamín",Adrian Nathan West,"=""""","=""""",4,4.10,New York Review Books,Kindle Edition,193,2022,2020,2024/10/01,2024/07/31,,,read,,,,1,0
18630,"The Player of Games (Culture, #2)",Iain M. Banks,"Banks, Iain M.",,"=""0061053562""","=""9780061053566""",0,4.28,HarperCollins,Paperback,293,1997,1988,,2024/10/16,to-read,to-read (#249),to-read,,,,0,0
8935689,"Consider Phlebas (Culture, #1)",Iain M. Banks,"Banks, Iain M.",,"=""1857231384""","=""9781857231380""",0,3.85,Orbit,Paperback,467,1988,1987,,2024/10/16,to-read,to-read (#248),to-read,,,,0,0
25489025,The Vegetarian,Han Kang,"Kang, Han",Deborah Smith,"=""0553448188""","=""9780553448184""",0,3.65,Hogarth,Hardcover,158,2016,2007,,2024/10/11,to-read,to-read (#247),to-read,,,,0,0
17899948,Rebecca,Daphne du Maurier,"Maurier, Daphne du",,"=""0316323705""","=""9780316323703""",0,4.25,"Little, Brown and Company",Kindle Edition,449,2013,1938,,2024/10/01,to-read,to-read (#246),to-read,,,,0,0
828165,Education of a Wandering Man: A Memoir,Louis L'Amour,"L'Amour, Louis",,"=""0553286528""","=""9780553286526""",0,4.06,Bantam,Paperback,272,1990,1989,,2024/09/30,to-read,to-read (#245),to-read,,,,0,0
275,The Lover,Marguerite Duras,"Duras, Marguerite","Maxine Hong Kingston, Barbara Bray","=""""","=""""",0,3.70,Pantheon Books,Paperback,117,1998,1984,,2024/09/27,to-read,to-read (#244),to-read,,,,0,0
50403486,Subprime Attention Crisis (FSG Originals x Logic),Tim Hwang,"Hwang, Tim",,"=""0374538654""","=""9780374538651""",0,3.61,FSG,Paperback,176,2020,,,2024/02/21,,,read,,,,1,0
48890486,Breath: The New Science of a Lost Art,James Nestor,"Nestor, James",,"=""0735213615""","=""9780735213616""",0,4.14,Riverhead Books,Hardcover,280,2020,2020,,2024/09/15,to-read,to-read (#243),to-read,,,,0,0
17934530,"Annihilation (Southern Reach, #1)",Jeff Vandermeer,"Vandermeer, Jeff",,"=""0374104093""","=""9780374104092""",3,3.80,"Farrar, Straus and Giroux",Paperback,195,2014,2014,2024/09/11,2024/07/23,,,read,,,,1,0
61388047,Parfit: A Philosopher and His Mission to Save Morality,David Edmonds,"Edmonds, David",,"=""0691225230""","=""9780691225234""",0,4.23,Princeton University Press,Hardcover,408,2023,2024,,2024/09/09,to-read,to-read (#242),to-read,,,,0,0
4064936,Books v. Cigarettes,George Orwell,"Orwell, George",,"=""0141036613""","=""9780141036618""",0,3.83,Penguin,Mass Market Paperback,126,2008,1946,,2024/09/08,to-read,to-read (#241),to-read,,,,0,0
197063361,In Ascension,Martin MacInnes,"MacInnes, Martin",,"=""0802163467""","=""9780802163462""",0,3.73,Black Cat,Paperback,496,2024,2024,,2024/09/06,to-read,to-read (#240),to-read,,,,0,0
256008,"Lonesome Dove (Lonesome Dove, #1)",Larry McMurtry,"McMurtry, Larry",,"=""067168390X""","=""9780671683900""",0,4.58,Pocket Books,Mass Market Paperback,960,1999,1985,,2024/09/06,to-read,to-read (#239),to-read,,,,0,0
59808605,Strangers to Ourselves: Unsettled Minds and the Stories That Make Us,Rachel Aviv,"Aviv, Rachel",,"=""0374600848""","=""9780374600846""",0,4.10,"Farrar, Straus and Giroux",Hardcover,288,2022,2022,,2024/08/29,to-read,to-read (#238),to-read,,,,0,0
89231,Augustus,John  Williams,"Williams, John",,"=""1400076730""","=""9781400076734""",0,4.26,Vintage,Paperback,336,2004,1972,,2024/08/29,to-read,to-read (#237),to-read,,,,0,0
195790626,Any Person Is the Only Self,Elisa Gabbert,"Gabbert, Elisa",,"=""0374605890""","=""9780374605896""",0,3.73,FSG Originals,Paperback,240,2024,2024,,2024/08/29,to-read,to-read (#236),to-read,,,,0,0
11996,I Who Have Never Known Men,Jacqueline Harpman,"Harpman, Jacqueline",Ros Schwartz,"=""0380731819""","=""9780380731817""",0,4.09,Avon Eos,Mass Market Paperback,208,1998,1995,,2024/08/29,to-read,to-read (#235),to-read,,,,0,0
75665931,The Maniac,Benjamín Labatut,"Labatut, Benjamín",,"=""0593654471""","=""9780593654477""",0,4.33,Penguin Press,Hardcover,368,2023,2023,,2024/08/29,to-read,to-read (#234),to-read,,,,0,0
1342418,Relating Narratives: Storytelling and Selfhood (Warwick Studies in European Philosophy),Adriana Cavarero,"Cavarero, Adriana",,"=""041520058X""","=""9780415200585""",0,4.16,Routledge,Paperback,180,2000,1997,,2024/08/20,to-read,to-read (#233),to-read,,,,0,0
15823480,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude, Dieter Wellershoff, Bruno Goetz, Lev Tolstoj, Léon Tolstoï","=""0345803922""","=""9780345803924""",0,4.10,Vintage,Paperback,964,2012,1878,,2024/08/15,to-read,to-read (#232),to-read,,,,0,0
60880820,The Shards,Bret Easton Ellis,"Ellis, Bret Easton",,"=""059353560X""","=""9780593535608""",0,4.00,Alfred A. Knopf,Hardcover,608,2023,2023,,2024/08/15,to-read,to-read (#231),to-read,,,,0,0
13658,"The Other Wind (Earthsea Cycle, #6)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""044101125X""","=""9780441011254""",4,4.20,Ace Books,Paperback,211,2003,2001,2024/08/15,2024/08/14,,,read,,,,1,0
1001304,The Principles of Psychology: Volume 1,William  James,"James, William",,"=""0486203816""","=""9780486203812""",0,4.16,Dover Publications,Paperback,720,1950,1868,,2024/08/13,to-read,to-read (#230),to-read,,,,0,0
13659,"Tales from Earthsea (Earthsea Cycle, #5)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0441011241""","=""9780441011247""",3,4.09,Ace,Mass Market Paperback,280,2003,2001,2024/08/10,2024/08/10,,,read,,,,1,0
3188964,The Doors of Perception,Aldous Huxley,"Huxley, Aldous",,"=""""","=""""",5,3.90,Chatto & Windus ,Hardcover,208,1954,1956,,2020/08/21,,,read,,,,1,0
180357146,The Covenant of Water,Abraham   Verghese,"Verghese, Abraham",,"=""0802162177""","=""9780802162175""",0,4.41,Grove Press,Paperback,715,2025,2023,,2024/08/05,to-read,to-read (#229),to-read,,,,0,0
13661,"Tehanu (Earthsea Cycle, #4)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""1416509631""","=""9781416509639""",4,4.06,Pocket Books,Paperback,281,2004,1990,2024/08/01,2024/07/26,,,read,"The Old Ones are fine, but nothing is more terrifying than man",,,1,0
177068,The Fabric of Reality: The Science of Parallel Universes--and Its Implications,David Deutsch,"Deutsch, David",,"=""014027541X""","=""9780140275414""",0,4.14,Penguin Books,Paperback,390,1998,1996,,2024/07/31,to-read,to-read (#228),to-read,,,,0,0
816440,War with the Newts,Karel Čapek,"Čapek, Karel",Ewald Osers,"=""0945774109""","=""9780945774105""",0,4.17,Catbird Press,Paperback,241,1990,1936,,2024/07/29,to-read,to-read (#227),to-read,,,,0,0
254502,The Meme Machine,Susan Blackmore,"Blackmore, Susan",Richard Dawkins,"=""019286212X""","=""9780192862129""",0,3.86,Oxford University Press,Paperback,288,2000,1999,,2024/07/29,to-read,to-read (#226),to-read,,,,0,0
472068,Media Virus!: Hidden Agendas in Popular Culture,Douglas Rushkoff,"Rushkoff, Douglas",,"=""0345397746""","=""9780345397744""",0,3.89,Ballantine Books,Paperback,368,1996,1994,,2024/07/29,to-read,to-read (#225),to-read,,,,0,0
13662,"The Tombs of Atuan (Earthsea Cycle, #2)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0689845367""","=""9780689845369""",5,4.14,Aladdin Paperbacks,Mass Market Paperback,180,2001,1971,2024/07/15,2024/07/14,,,read,,,,1,0
13667,"The Farthest Shore (Earthsea Cycle, #3)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""141650964X""","=""9781416509646""",4,4.13,Gallery Books,Paperback,259,2004,1972,2024/07/23,2024/07/26,,,read,,,,1,0
61311645,Letters From Montreal: Tales of an Exceptional City,Madi Haslam,"Haslam, Madi",,"=""1550656082""","=""9781550656084""",0,4.15,Vehicule Press,Paperback,180,2023,,,2024/07/27,to-read,to-read (#224),to-read,,,,0,0
156781,Distress,Greg Egan,"Egan, Greg",,"=""0061057274""","=""""",0,3.85,Eos,Mass Market Paperback,456,1998,1995,,2024/07/27,to-read,to-read (#223),to-read,,,,0,0
61535,The Selfish Gene,Richard Dawkins,"Dawkins, Richard",,"=""0199291152""","=""9780199291151""",0,4.16,Oxford University Press,Paperback,360,2006,1976,,2024/07/25,to-read,to-read (#222),to-read,,,,0,0
58616820,The Modem World: A Prehistory of Social Media,Kevin Driscoll,"Driscoll, Kevin",,"=""0300248148""","=""9780300248142""",0,3.80,Yale University Press,Hardcover,328,2022,2022,,2024/07/18,to-read,to-read (#221),to-read,,,,0,0
3259355,Sound Reporting: The NPR Guide to Audio Journalism and Production,Jonathan Kern,"Kern, Jonathan",,"=""0226431789""","=""9780226431789""",0,4.19,University of Chicago Press,Paperback,380,2008,2008,,2024/07/16,to-read,to-read (#220),to-read,,,,0,0
20763722,"Why Information Grows: The Evolution of Order, from Atoms to Economies",César A.  Hidalgo,"Hidalgo, César A.",,"=""0465048994""","=""9780465048991""",0,3.97,Basic Books,Hardcover,256,2015,2015,,2024/07/13,to-read,to-read (#219),to-read,,,,0,0
254308,Oblomov,Ivan Goncharov,"Goncharov, Ivan","Galya Diment, Stephen Pearl","=""1933480092""","=""9781933480091""",0,4.14,Bunim & Bannigan Ltd,Paperback,586,2006,1859,,2024/07/10,to-read,to-read (#218),to-read,,,,0,0
126985,All That Is Solid Melts Into Air: The Experience of Modernity,Marshall Berman,"Berman, Marshall",,"=""""","=""""",0,4.30,Penguin Books Ltd,Paperback,400,1988,1981,,2024/07/06,to-read,to-read (#217),to-read,,,,0,0
55427288,Things Remembered and Things Forgotten,Kyōko Nakajima,"Nakajima, Kyōko","Ian Mccullough MacDonald, Ginny Tapley Takemori","=""1908745967""","=""9781908745965""",0,3.78,Sort of Books,Paperback,265,2021,2021,,2024/07/05,to-read,to-read (#216),to-read,,,,0,0
38787,Pedro Páramo,Juan Rulfo,"Rulfo, Juan","Susan Sontag, Margaret Sayers Peden","=""0802133908""","=""9780802133908""",0,4.05,Grove Press,Paperback,128,1994,1955,,2024/07/05,to-read,to-read (#215),to-read,,,,0,0
62798,The Temple of the Golden Pavilion,Yukio Mishima,"Mishima, Yukio",Ivan Morris,"=""0679433155""","=""9780679433156""",0,3.97,Everyman's Library,Hardcover,247,1995,1956,,2024/06/30,to-read,to-read (#214),to-read,,,,0,0
62794,Confessions of a Mask,Yukio Mishima,"Mishima, Yukio",Meredith Weatherby,"=""0720610311""","=""9780720610314""",0,3.95,Peter Owen,Paperback,224,1998,1949,,2024/06/30,to-read,to-read (#213),to-read,,,,0,0
44767458,"Dune (Dune, #1)",Frank Herbert,"Herbert, Frank",,"=""059309932X""","=""9780593099322""",4,4.29,Ace,Hardcover,658,2019,1965,2024/03/01,2024/04/08,,,read,,,,1,0
44492285,Dune Messiah (Dune #2),Frank Herbert,"Herbert, Frank",Brian Herbert,"=""0593098234""","=""9780593098233""",4,3.89,Ace,Mass Market Paperback,336,2019,1969,2024/04/01,2024/04/13,,,read,,,,1,0
13623848,The Song of Achilles,Madeline Miller,"Miller, Madeline",,"=""""","=""""",4,4.30,Ecco,Paperback,408,2012,2011,2024/05/01,2024/06/04,,,read,,,,1,0
43205240,"Working: Researching, Interviewing, Writing",Robert A. Caro,"Caro, Robert A.",,"=""0525656340""","=""9780525656340""",5,4.45,Penguin Random House,Hardcover,231,2019,2019,2024/04/01,2024/02/03,,,read,,,,1,0
13642,"A Wizard of Earthsea (Earthsea Cycle, #1)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",4,4.01,,Paperback,183,2004,1968,2024/06/27,2024/01/17,,,read,,,,1,0
612188,"Memories, Dreams, Reflections",C.G. Jung,"Jung, C.G.","Clara Winston, Richard Winston, Aniela Jaffé","=""0679723951""","=""9780679723950""",0,4.17,Vintage,Paperback,430,1989,1962,,2024/06/23,to-read,to-read (#212),to-read,,,,0,0
24723229,"The Devil's Chessboard: Allen Dulles, the CIA, and the Rise of America's Secret Government",David Talbot,"Talbot, David",,"=""0062276166""","=""9780062276162""",0,4.35,Harper,Hardcover,704,2015,2015,,2024/06/21,to-read,to-read (#211),to-read,,,,0,0
